gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000081760.16,1348.021256438434,748.5665635339288,2262.609037712617,581.3173961558025,1838.4597034867747
ENSG00000184992.10,1790.0777001050528,1078.492859928993,1031.8405565199696,1153.494154768388,1290.018460456356
ENSG00000150990.7,188.8915462515872,202.4869159528628,515.8934145012063,181.64475393147802,376.1617289373529
ENSG00000150991.14,18430.972808620336,23126.226917809356,65461.60739165696,32747.093525510718,94500.35035282334
ENSG00000277151.1,103.75257327073155,107.02427809168618,34.81704320257342,88.07940823425737,49.39212840629329
ENSG00000266976.1,125.90465302392802,235.4359892746033,57.309352060982235,108.309737086286,79.28578026815651
ENSG00000103043.14,386.57110385672183,395.84942386785247,1389.751787478819,321.1543025848992,1028.1193131934995
ENSG00000178882.14,49.217645308871006,26.930102633759752,221.21768078989524,47.93500080060395,87.98945995279684
ENSG00000179195.15,2414.8710862937482,2341.6645071854405,2427.8927908909936,2398.1435028328474,3358.348317081001
ENSG00000268758.6,24.772063969305552,22.97224252382517,7.2425768217417446,15.909756890028005,4.6616206260670845
ENSG00000100575.13,231.02088322883077,208.81411164244585,487.12949251834897,222.23219880899526,478.23505569467466
ENSG00000270095.1,7.489455067268828,10.889079441477238,1.7909172519056948,11.363001394996433,6.8389311298902395
ENSG00000269938.1,80.07955802695132,137.7148282304474,5.3727517557170845,70.57021918997785,11.398218549817067
ENSG00000269997.1,69.70954331842525,137.07429414565465,8.954586259528474,63.3935867299801,4.559287419926827
ENSG00000270130.1,36.29505147984124,80.70729468389011,7.163669007622779,41.26563664498705,4.559287419926827
ENSG00000250091.2,264.57940304947766,1101.116523803874,257.96551188174817,423.0230120383372,327.0126105505416
ENSG00000119242.8,762.149992122406,1406.516770092223,4649.0779125670315,769.7536366052583,4677.828892844924
ENSG00000197653.15,206.39901163922033,765.3741779188913,57.28123466012732,356.3742244350431,66.00571583576465
ENSG00000280300.1,9.95815229101911,23.05922705254003,8.954586259528474,7.7746851649975595,9.118574839853654
ENSG00000278861.1,21.31614134530359,50.602192698629516,7.163669007622779,25.716266314991927,6.8389311298902395
ENSG00000279953.1,14.995041268528698,24.458089440318982,5.3727517557170845,19.90068220103275,2.2796437099634135
ENSG00000111364.15,289.3718037698505,342.13039231262127,587.7826239099528,316.43925505868066,386.192161261192
ENSG00000247373.3,218.7047624266713,271.6991859510617,62.67977562427184,200.13833772818717,89.35359874883893
ENSG00000102554.13,62.79620017940787,834.6159124849906,171.9280561829467,659.0540809097931,145.89719743765846
ENSG00000278112.1,10.946126636777517,12.810681695855573,10.745503511434169,8.372737869997371,2.2796437099634135
ENSG00000150977.10,322.3179166107661,370.8775620381212,644.4329184222338,401.8274261204389,533.4685431433783
