	int__beta	int__p	int__padj	Subject.death__beta	Subject.death__p	Subject.death__padj	counts__beta	counts__p	counts__padj
ENSG00000169062.14	3.62217724574754	1.0	1.0	-0.03163915581465824	0.05906425400641746	0.08362077473911365	-0.0008700866375355149	1.0	1.0
ENSG00000115761.15	-0.4884444568565825	1.0	1.0	-0.03581229373503465	0.05616787817436242	0.08295277857680944	0.004504780872429996	1.0	1.0
ENSG00000128881.16	2.041254363972512	0.46310366749145404	1.0	-0.04024200197486528	0.04900889885403992	0.08284389988477306	6.343076975288704e-05	1.0	1.0
ENSG00000186150.4	1.9876555612906859	1.0	1.0	-0.04048191125347574	0.07275207539837225	0.09181462785213422	0.02369100872065285	0.009379208799525363	0.09702326314468795
ENSG00000276045.2	1.8649179439544226	1.0	1.0	-0.0541860848556707	0.0034092242356696945	0.08284389988477306	0.009099608385409403	0.00039214756204497547	0.01476196456732232
ENSG00000272768.1	1.7235370705568762	0.35300349883275595	0.9415188941793932	-0.04125832538268746	0.05459887900239402	0.08291129361240156	0.021598152712050414	1.0	1.0
ENSG00000264278.1	2.652702684004631	0.3960269619336946	0.9813143739405933	-0.03412683267359394	0.20020714609090295	0.2103947180731046	-0.03926075318411176	0.09541595188784979	0.43009632051316404
ENSG00000137947.11	-4.135130404693655	1.0	1.0	-0.013401179127921038	0.21274625894454224	0.22274279309086004	0.007886385472176483	1.0	1.0
ENSG00000280006.1	2.2198885995372764	0.6443042772121429	1.0	-0.044889196766947845	0.15202959287148288	0.16368882450784578	0.004233660535359862	1.0	1.0
ENSG00000178773.14	3.2559773463901105	0.1967116738176259	0.9203160407886041	-0.042094594292995786	0.05863647968533514	0.08349693327563008	-0.0012660085964513385	0.07478524315834578	0.3670454026624684
ENSG00000151693.9	2.0236572451183736	0.06639286547383216	0.6999368071879274	-0.03920072270763956	0.02194443098059251	0.08284389988477306	0.0002012980755444019	1.0	1.0
ENSG00000269699.5	1.8554539703243809	0.2140477693515649	0.9203160407886041	-0.03710824476789856	0.03154622658948125	0.08284389988477306	0.0015795957559482507	1.0	1.0
ENSG00000163563.7	1.621422892698067	1.0	1.0	-0.04221956981764922	0.04913081772673589	0.08284389988477306	0.008141091542099901	0.02057225509667604	0.15887859924675407
ENSG00000176422.13	3.4161648329953183	0.168908602470639	0.9203160407886041	-0.037939679011310554	0.09945892582006344	0.11449893543810484	-0.002118835475919298	0.22498449242149998	0.7695491618478214
ENSG00000196547.14	3.209477432001144	0.4655519482524605	1.0	-0.02982546035135423	0.1617563988439623	0.1729630220145292	-0.00035832124479156743	0.24226767950869188	0.8081756553754648
ENSG00000235831.6	1.434351689686485	0.2819925409902331	0.9203160407886041	-0.039092223752525045	0.045308678332076635	0.08284389988477306	0.013846469385123733	1.0	1.0
ENSG00000075651.15	2.33959119676361	1.0	1.0	-0.041782256401432745	0.05167737928864646	0.08284389988477306	4.0376229076628104e-05	0.9194229336286424	1.0
ENSG00000128510.10	2.0670754130744013	0.20828363369669545	0.9203160407886041	-0.04043708321064844	0.03352537354812757	0.08284389988477306	0.005126598367136548	1.0	1.0
ENSG00000184160.7	1.715604118803166	1.0	1.0	-0.04516949727299021	0.037098551363011434	0.08284389988477306	0.004807893332958142	0.29541135828295606	0.9188591099837049
ENSG00000109738.10	5.137933600228665	0.12113128876403878	0.8759479077353454	-0.060175386492314784	0.013376826243158502	0.08284389988477306	-0.0005094518048078112	0.12224920856420762	0.5063860131454591
ENSG00000111077.17	2.3826425665455764	0.7317961934051161	1.0	-0.04571810089021117	0.011825717796308921	0.08284389988477306	8.446572709514924e-05	0.24516348328611504	0.8153615149893316
ENSG00000244327.1	1.9105683378732095	0.3883730689807663	0.973765001073181	-0.03832191759277616	0.042614831639153916	0.08284389988477306	0.007358181539279843	1.0	1.0
ENSG00000127423.10	4.797942106368891	0.006096595734199961	0.2448716214527864	-0.055816262556878236	0.0028827507102278105	0.08284389988477306	-0.021905400533661468	0.011126706027497435	0.10855220027079356
ENSG00000111817.16	0.3396792224599802	1.0	1.0	-0.06148593354551212	0.048151549133811256	0.08284389988477306	0.008354301317362306	0.0035668659072635167	0.0532408205151887
ENSG00000135378.3	0.5176934688119755	0.42060341783382826	1.0	-0.036424859974792445	0.05262409726564188	0.08284389988477306	0.020520428498207836	1.0	1.0
ENSG00000113300.11	0.21706268333957418	1.0	1.0	-0.03771785290720105	0.06540220856484602	0.08661736369289956	0.001983253074216056	0.30227590963137174	0.9330652778501184
ENSG00000279996.1	1.7985919325598954	0.25747122361989794	0.9203160407886041	-0.03855111995275757	0.04124893759309656	0.08284389988477306	0.01148388940359857	1.0	1.0
ENSG00000170340.10	0.9800588319969421	0.09470303258316115	0.8022954343763847	-0.03230645459192014	0.036918963729108856	0.08284389988477306	0.0013324458545351599	1.0	1.0
ENSG00000115464.14	1.1488122883612877	0.2810857430665785	0.9203160407886041	-0.03455279853238252	0.045050896951747244	0.08284389988477306	0.00019622551547120463	1.0	1.0
ENSG00000148672.8	2.263642133982538	1.0	1.0	-0.04241707932780484	0.035190857740075354	0.08284389988477306	1.3844307935959926e-05	0.6677259714342814	1.0
ENSG00000145414.8	1.6753191908272274	0.03617436447702793	0.5283739507934849	-0.037947733417059745	0.014241008203482286	0.08284389988477306	0.0020812385704985807	1.0	1.0
ENSG00000118292.8	0.5611687642730213	1.0	1.0	-0.04785412357676009	0.0455455898164806	0.08284389988477306	0.011074323290109774	1.0	1.0
ENSG00000055147.18	-1.3340407073572995	0.38495940007964724	0.9706158866525717	-0.03128099984170036	0.13910912086024996	0.15139691881513948	0.007153416805296782	0.07999110605792437	0.38336244203480163
ENSG00000166341.7	2.7141390705853645	1.0	1.0	-0.03863838530727633	0.061553293665156494	0.08466137723633782	-0.0007383361301699395	0.8558744910658121	1.0
ENSG00000054965.10	8.546004571530393	0.007462864070935549	0.2649889050709032	-0.038636526138339684	0.06457532408241773	0.08618605602629152	-0.0008888050047553039	0.0035209643011338	0.052826333251132826
ENSG00000115392.11	1.4035898725624376	1.0	1.0	-0.04492855632155901	0.02898796263865977	0.08284389988477306	0.0012181704674388615	0.08309686370991298	0.3927411582234388
ENSG00000177054.13	3.6241600506615153	1.0	1.0	-0.04616469836582779	0.08168635902289667	0.09899619376126298	-0.002348027968380884	1.0	1.0
ENSG00000105929.15	1.7371044297033515	0.3400734095610606	0.9333062919129193	-0.04226431921279772	0.06123155093964239	0.0844949416345986	0.03958404657799494	1.0	1.0
ENSG00000186665.9	3.714077429182499	1.0	1.0	-0.04210233509260482	0.06624414473251716	0.08719684982388587	-0.0033952509035486077	1.0	1.0
ENSG00000094880.10	5.147382829806073	1.0	1.0	-0.04576112445572042	0.06414372679572233	0.08599722302232919	-0.003376092941714301	1.0	1.0
ENSG00000059728.10	-1.9792150528659826	0.011535513305255929	0.32808190237098284	-0.03555754321996541	0.0818783503442655	0.09914046489644826	0.005157859148954562	1.0	1.0
ENSG00000279170.1	2.3719874257817297	1.0	1.0	-0.04173936661041214	0.046226882654797574	0.08284389988477306	-0.0011508930421537844	1.0	1.0
ENSG00000164040.16	2.3995953266761516	1.0	1.0	-0.04185968461482494	0.42428685261474075	0.4325831208386781	-1.9028716138598392e-05	1.0	1.0
ENSG00000197776.7	3.3025732224490763	0.278903337035061	0.9203160407886041	-0.041981215868519904	0.04681493934146763	0.08284389988477306	-0.0020778993280988808	0.3463044183039684	1.0
ENSG00000168175.14	3.281898776507031	1.0	1.0	-0.04253752419526234	0.08439846046288035	0.10117190067719961	-0.0004960915075065345	1.0	1.0
ENSG00000163001.11	3.124773692709109	1.0	1.0	-0.04457069936511034	0.12453366580962455	0.13758429478208628	-0.00019501304952695503	1.0	1.0
ENSG00000085760.14	3.501791464010854	1.0	1.0	-0.046372303971688594	0.21591283035722386	0.22578246242378108	-0.0010731276356451156	1.0	1.0
ENSG00000117305.14	2.223171161457229	1.0	1.0	-0.04245960606848941	0.021586401538952638	0.08284389988477306	0.00033992918567133203	0.4989711163860512	1.0
ENSG00000215717.5	-0.21207646944195335	0.5677547188698716	1.0	-0.040359778662298396	0.06257905540530195	0.08505652038326457	0.0013162061035878645	0.01532924335079855	0.1320756653570291
ENSG00000115310.17	8.801656952244066	0.0019016243429919033	0.14020543046052725	-0.0877349112977723	0.0006663748514754708	0.08284389988477306	-0.00011637812941662025	0.0016849141819770264	0.03409354087940215
ENSG00000187961.13	1.9014462672137766	1.0	1.0	-0.045953421927749635	0.014171355303406075	0.08284389988477306	0.0018609936619935318	0.035418360155632156	0.22551442683251927
ENSG00000039139.9	2.241249651686806	0.1753385302110385	0.9203160407886041	-0.04101786599792344	0.030505220070411454	0.08284389988477306	0.0005519086538227761	1.0	1.0
ENSG00000116698.20	5.991614664610867	1.0	1.0	-0.03943124107114512	0.08116273564327137	0.0985264796223258	-0.0014496440337554704	1.0	1.0
ENSG00000166825.13	1.8447162569814115	1.0	1.0	-0.05354627775952577	0.005339273208492257	0.08284389988477306	0.019513036856340253	5.329028648359824e-06	0.0014483901486195415
ENSG00000259821.1	2.026583781496493	0.19983643527448058	0.9203160407886041	-0.03939906859909792	0.0367389894913519	0.08284389988477306	0.016118406931317813	1.0	1.0
ENSG00000129355.6	2.8744106317042575	1.0	1.0	-0.04182289181851436	0.051569215885413966	0.08284389988477306	-0.00022228781829580584	1.0	1.0
ENSG00000115306.15	2.5513529538247983	0.06073130053952891	0.6733670204935985	-0.04206342794757646	0.025133655908469166	0.08284389988477306	-6.401938113653357e-06	0.3980622971888662	1.0
ENSG00000135945.9	1.3886017615624107	0.19354449944764684	0.9203160407886041	-0.04110087365454555	0.03945427281973857	0.08284389988477306	0.0007696731500907497	1.0	1.0
ENSG00000117500.12	-0.6354565437149394	0.4078400337512207	0.9935346491436683	-0.0412454710788375	0.050100694677390534	0.08284389988477306	0.0020839481145722254	0.0037069113076874105	0.05435003399890515
ENSG00000068912.13	6.241486209202131	0.5219948492945036	1.0	-0.06398556041639115	0.020404653747041923	0.08284389988477306	-0.0009546475906224416	0.49000149861797404	1.0
ENSG00000084090.13	1.566963106310134	1.0	1.0	-0.03938022087087186	0.3774969715031987	0.3859832341343765	0.00013223852614523214	0.07663825010479086	0.3733695555925954
ENSG00000029993.14	5.423423758641595	1.0	1.0	-0.05355425993549269	0.042332664225837924	0.08284389988477306	-0.0035875111540635625	1.0	1.0
ENSG00000143942.4	0.5967276470040737	0.4064596800941678	0.9916690962019262	-0.030815202407283013	0.04121170930693263	0.08284389988477306	0.015493643963441122	1.0	1.0
ENSG00000111144.9	-1.709415839417861	0.03746998668418966	0.5342590909726206	-0.03261966808939614	0.5449714129307075	0.5538955650521911	0.002742992711895857	0.00014583026832082346	0.008254563672115854
ENSG00000155368.16	1.1572378039197253	1.0	1.0	-0.060689983787788934	0.0035336461733624924	0.08284389988477306	0.0007731533127035541	5.939163588175589e-05	0.004999911862903748
ENSG00000137571.10	1.21561321420553	0.10042380394758954	0.8203639679571791	-0.033278677192077534	0.05803167322392533	0.08329092613705355	0.010160674400487117	1.0	1.0
ENSG00000162437.14	0.9616470226997604	1.0	1.0	-0.04247247880324005	0.04841663044585143	0.08284389988477306	0.00176853753519573	0.07446528960043897	0.3658628861502043
ENSG00000015153.14	2.3446437831007096	0.4372277147921969	1.0	-0.04176782113194625	0.05592012553663617	0.08295277857680944	1.3210618693877226e-05	1.0	1.0
ENSG00000185345.18	5.923961245151439	0.005979277956756346	0.24216854416168118	-0.06575875023896129	0.002676876215690238	0.08284389988477306	-0.0035950992028816525	0.006204767321875915	0.0749707371489644
ENSG00000151876.12	2.299719664334792	0.5214384114470921	1.0	-0.04158055799751609	0.04604638984079634	0.08284389988477306	0.000317463041043497	1.0	1.0
ENSG00000163348.3	2.47446708230847	1.0	1.0	-0.03923965939179168	0.008797820011964053	0.08284389988477306	-0.00017862705291019174	1.0	1.0
ENSG00000175395.15	6.143117096739708	0.09021177840904049	0.7872193297955885	-0.06349633490633463	0.009866484368935113	0.08284389988477306	-0.0007977143983253625	0.0771190119253734	0.3745295248760897
ENSG00000232354.8	2.452537126165101	0.16025610306889415	0.9203160407886041	-0.04155381260808125	0.04968263071188872	0.08284389988477306	-0.001307064616635919	0.24637332758220432	0.8177227001735369
ENSG00000136720.6	1.8384190586322156	1.0	1.0	-0.04158958126535682	0.04206767632663133	0.08284389988477306	0.00010814948411013461	0.05642928132624858	0.30423714298648835
ENSG00000120616.15	-1.437619700319152	0.15351096646123075	0.9203160407886041	-0.04290825662447298	0.04560204230305709	0.08284389988477306	0.004142958020389575	0.0011790710063601662	0.027754979760609356
ENSG00000186376.14	3.17683024192896	0.08001045344926394	0.7532998522617058	-0.04501592966247971	0.018102070966662276	0.08284389988477306	-0.0015599944656708173	0.2210183001067657	0.760183429768494
ENSG00000173208.3	4.304712854073395	0.001805002334827055	0.1361487703835889	-0.05879387012784284	0.0005782888234929784	0.08284389988477306	-0.0014954440097713958	0.00238861104309418	0.041924741666924455
ENSG00000168071.21	2.3787283943040634	1.0	1.0	-0.04173388790864704	0.041772077795892204	0.08284389988477306	-3.047867783614308e-05	1.0	1.0
