gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000137076.19,3009.7264937356103,4094.5134153983136,5002.881018054396,3275.5398038727035
ENSG00000130332.14,405.81512867472094,323.98871300738057,300.06513360580686,502.8854423549658
ENSG00000249839.1,400.0632577539418,643.6746991120885,546.4743492074037,308.42051693482773
ENSG00000205955.4,4.1583542215120515,33.11661333529644,5.9377349779380415,12.789961459558912
ENSG00000263978.1,3.1186721059708593,1.0348068548996316,5.089487123946893,6.394874148543647
ENSG00000137098.13,534.7098468144965,119.47672985300167,142.8593588256273,112.97610995760444
ENSG00000196177.12,2680.0828521344906,1525.3570444648021,2501.0248675787425,2840.9015242433534
ENSG00000137103.16,1123.335296997017,1157.3279865197483,1070.9129156638253,803.1929956200078
ENSG00000204930.9,24.581165627788582,46.138622797353406,38.584080484924584,38.553843591683176
ENSG00000281205.1,1469.3311760071108,1827.1584636962798,1571.2264649048846,988.24999535528
ENSG00000233659.1,23.90981947910992,34.14862621168785,11.875469955876083,23.44787187799337
ENSG00000196196.2,28.068048953737733,33.11381935678821,56.83260621740697,19.184622445630943
ENSG00000271789.1,95.36088445311336,174.80267835021047,126.82153665021664,62.267102746841104
ENSG00000235387.2,226.56009336772772,228.3932557517526,227.3126116646941,208.8938931239687
ENSG00000185972.5,6.237344211941719,5.174034274498158,3.392991415964595,30.90855838462763
ENSG00000159921.14,1097.3879450753395,838.3880961574228,934.3534936497903,1033.8838172792875
ENSG00000178457.3,22.47730942510064,44.380485950878935,43.56906347325977,32.1009892508594
ENSG00000032219.18,2841.110288539453,2484.5712586140157,2219.8646338948365,3240.069568595448
ENSG00000197580.11,1072.6464797013039,1224.549039814028,730.1963519033466,1051.7521614626764
ENSG00000165028.11,391.9131279836713,468.76750526953316,372.3808079021143,371.9685129736221
ENSG00000165304.7,9.748823465233295,5.229324004755446,12.200433708740093,4.302556592128813
ENSG00000260260.1,266.12668637618,205.92656412502672,99.2449989169644,289.9009614006453
ENSG00000232772.1,9.100617863580938,15.187860209361894,7.194168181748272,7.87620411255946
ENSG00000214184.3,32.226278428365546,43.46188790578453,39.01940128359284,33.04018310080885
ENSG00000196092.12,40.39803099190412,38.15188001055256,41.32409070288679,29.544958053686504
